jcs-JobTitle href,jcs-JobTitle,css-1h7lukg,css-1ey0anm,css-1restlb,css-18z4q2i,css-o11dc0,css-o11dc0 (2),css-o11dc0 (3),mosaic-provider-jobcards-1f1q1js,css-18z4q2i (2),css-18z4q2i (3),more-items,ialbl,mosaic-provider-jobcards-1f1q1js (2),more_loc href,more_loc,css-1yxm164,css-16euvrx,css-1r2rz3d,css-19e4dnp,css-198i6pb,brandingLogo-image src,css-1restlb (2),css-dpbozm,css-dpbozm (2),css-1t13nic,css-19kaor0,css-19kaor0 (2),css-152qxwl,css-o11dc0 (4),more-items (2),css-14rqksf,css-o11dc0 (5),css-o11dc0 (6),css-o11dc0 (7),css-o11dc0 (8),css-o11dc0 (9)
https://www.indeed.com/rc/clk?jk=13d6ede23c108cbd&bb=QyUrYgVQHV8ou8LcV7bBW3IKVukZDlMLrmPnoMJPdDBqp81tL7f13_f_OqHkykBrPnQ5Ykxsx7Vu5tr9iJmVq3nkzf-L5Tw8EcXxx5r8V5StMZZc129Ee_MIdZx_Ai8Y&xkcb=SoBx67M356-zaQRMyR0NbzkdCdPP&fccid=da902130306a451b&vjs=3,Data Scientist / Applied Mathematician,Johns Hopkins Applied Physics Laboratory (APL),,"Laurel, MD 20723","$90,000 - $220,000 a year","Experience with data-driven model development, time series analytics, stochastic optimization, estimation, predictive analytics, communicating uncertainty, and…",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=be4c98345ac1e836&bb=QyUrYgVQHV8ou8LcV7bBW8BDRBjYCXAD-PWgc2ou9YkKgZlwj0odaxbaBXBVrKe8Jw6LY_x7ravhffbjTdH4PnR8D00GlcGuE42Pfihk827eXaCBXXHziQ%3D%3D&xkcb=SoDF67M356-zaQRMyR0MbzkdCdPP&fccid=a5b4499d9e91a5c6&vjs=3,"Senior Data Scientist, Product, Power Forecasting and Optimization",Google,,"San Francisco, CA",Full-time,"5 years of experience with statistical data analysis, data mining, and querying (e.g., SQL).",data,data,Pay information not provided,,,,,,https://www.indeed.com/addlLoc/redirect?tk=1idqrf54ni8rp801&jk=be4c98345ac1e836&dest=%2Fjobs%3Fq%3Ddata%2Bscientist%26l%3DUnited%2BStates%26grpKey%3DoAEB8gcFdG5mZWy4D5gqqhAiCglub3JtdGl0bGUaFXNlbmlvciBkYXRhIHNjaWVudGlzdA%253D%253D,View similar jobs with this employer,,,,,,,,,,,,,,,,,"As a data-loving member of the team, you serve as an analytics…",,,,
https://www.indeed.com/rc/clk?jk=524220b352b3e2b7&bb=QyUrYgVQHV8ou8LcV7bBWyYtoMsQQelve1JE0QjPrwrjw7rgVe1lbvVv-SesasVP9CXJXIx3d-CNklf6XWFGrkU2OKoK-qVKBr_yXrL8xhhW4kXFgmISSn_pSd6thZUK&xkcb=SoAs67M356-zaQRMyR0DbzkdCdPP&fccid=14fd5b5672854a54&vjs=3,Data Scientist,Tek Ninjas,,Texas,,Develop and deliver production-ready machine learning approaches to yield insights and recommendations from precision agriculture data.,,,Pay information not provided,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=500c93978a2dea11&bb=QyUrYgVQHV8ou8LcV7bBW2fy0QGBbOC9XAdl2xUbYvLEiDHNcEUKycBy5NhCDfQAPwsdrX9j95x5fS9jtMYDTmXEhpmJB0lj68LmIVybF_QYbe82_QndijPkQQIgihkd&xkcb=SoCY67M356-zaQRMyR0CbzkdCdPP&fccid=9e9202ec0ba64559&vjs=3,Senior Data Scientist,"Ryan, LLC",,"Hybrid work in Dallas, TX 75254","$134,000 - $188,000 a year","7+ years of experience developing enterprise machine learning, analytics, or machine learning/data science solutions.",,,,Full-time,,,,,,,,,,,,,,,,,,,,,,,Generous Personal Time Off (PTO) Benefits.,,,,
https://www.indeed.com/rc/clk?jk=b4ac25ccdf05ee5a&bb=QyUrYgVQHV8ou8LcV7bBW8Gp8R2O24hTPcm5Wqx5rjhc9pH8HnTDAXhQgZZbQ3TFYZWpNp6TPTJYn-otJf2b9aHjZ68ITQb1fxc0MoLJEp-g4fpaUFW8k1WW-RCye2vO&xkcb=SoAF67M356-zaQRMyR0BbzkdCdPP&fccid=b8fdf400786b78b1&vjs=3,AI/ML Health Data Scientist Senior Consultant,Guidehouse,,"Atlanta, GA 30309 
(Midtown area)",,A deep understanding of advanced analytics and Artificial Intelligence / Machine Learning (AI/ML) landscape.,,,Pay information not provided,,,,,,,,,,,,,,,,,,,,,,,(Midtown area),Public health or healthcare experience.,,,,
https://www.indeed.com/rc/clk?jk=b51d6f77cfb361cf&bb=QyUrYgVQHV8ou8LcV7bBW6UNH3kMmdiRpZ2ureLINOQAEEvcGy7JUcfYqfZWhkp752PLE5mSns7FCJPm3j7cZdLTeRgTm_z7LBlc9wHPs141Znaed8TxL7CiX5xmedC3&xkcb=SoCx67M356-zaQRMyR0AbzkdCdPP&fccid=8e2bbd18f538e82f&vjs=3,Sr. Data Scientist,Compile,,"Irving, TX","$130,400 - $217,400 a year",Implement security best practices for machine learning systems and ensure compliance with data protection and privacy regulations.,data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=2e96654e0293ba60&bb=QyUrYgVQHV8ou8LcV7bBW7b76aTgZeGK0N9gLDkkevGZ7Gots77UgWwFi_g1_bFjVfCcLMiUmKFhnTj6F04-iXv96_zB7MGhzSTgt-pP9LrBT07oeTEIfUjRDdnsVB9m&xkcb=SoA_67M356-zaQRMyR0HbzkdCdPP&fccid=81af4e5f3142fd14&vjs=3,Astronomical Data Scientist II,"Assn of Univ for Res in Astronomy, Inc.",,"Hybrid work in Baltimore, MD 21218","$86,000 - $106,000 a year",Experience applying machine learning algorithms/tools to produce/analyze astronomical catalogs.,,,,Full-time,,,,,,,,,,,,,,,,,,,,,,,This candidate will lead archive activities and science data…,,,,
https://www.indeed.com/rc/clk?jk=fbbe0e7564ed8473&bb=QyUrYgVQHV8ou8LcV7bBW9GaULePCMZMnC9HwrtQjYR1jutPATMZQ5Jd2Shho-HpHALXm5aHDdE7mBt0tQiHMqUAHAuWY0hc09_uXPmwECZlCp6odno0n_6lutIStrd_&xkcb=SoCL67M356-zaQRMyR0GbzkdCdPP&fccid=b802d312ac82bdab&vjs=3,Data Scientist,WarrCloud,,,"$100,000 - $140,000 a year","Build, test, and deploy machine learning models to enhance platform features such as predictive analytics, recommendations, and real-time insights.",,,Typically responds within 1 day,Full-time,,,Easily apply,,,,,,,,,,Remote,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=c6e3d3606bd4c9da&bb=QyUrYgVQHV8ou8LcV7bBW30B_R3CXGcqyxH9H4CHHMtXvWQM7_6fblXfH9AmgMFqBUSJyMM1zbrbiJ_zCcpmHJH_ZpoL0DNqCiMT9zps1bysrmA9HLmG_2nsUp_Fmf_q&xkcb=SoAW67M356-zaQRMyR0FbzkdCdPP&fccid=d948dbff08223688&cmp=ThinkEd&ti=Data+Scientist&vjs=3,Data Scientist,ThinkEd,,"Dallas, TX 75267","$110,000 - $150,000 a year","Machine Learning and AI: Building models to analyze customer data, optimize warehouse inventory, and forecast delivery volumes, applying machine learning…",data,,,Full-time,,,Easily apply,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=81b7d810a669d677&bb=Xzl0mvAVCBVx9Mwss5JfPKDZjx_j6uKBcyW10NYnk-5igEDzw5fbcRgmq9x1RNZlp0Ekd284qa2OYPMo2pmWELG_2K0BBOW-06Zl2higF1oKLnr_fp3nAA%3D%3D&xkcb=SoBm67M356-y4_xMyR0LbzkdCdPP&fccid=a7c5036618407010&vjs=3,Sr. Data Scientist,McKesson,,"Irving, TX 75063","$130,400 - $217,400 a year",Implement security best practices for machine learning systems and ensure compliance with data protection and privacy regulations.,data,,,,,,,,https://www.indeed.com/addlLoc/redirect?tk=1idqrf96jkgq5800&jk=81b7d810a669d677&dest=%2Fjobs%3Fq%3Ddata%2Bscientist%26l%3DUnited%2BStates%26grpKey%3DoAEB8gcFdG5mZWy4D-QbqhAiCglub3JtdGl0bGUaFXNlbmlvciBkYXRhIHNjaWVudGlzdA%253D%253D,View similar jobs with this employer,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=ccba9495ce85e342&bb=Xzl0mvAVCBVx9Mwss5JfPP_0HIxaPiijvjfiF3CiAmQG_BJ_sAqzps41Mklt_F6FN_8R75KVMn0RZ5ddlK0IeIkxMUZj_s5Fl5l44ZYfcerxLVmbyeDlsA%3D%3D&xkcb=SoDS67M356-y4_xMyR0KbzkdCdPP&fccid=9e215d88a6b33622&vjs=3,Senior Data Scientist,Deloitte,,"Rosslyn, VA",Full-time,"Our team supports all phases of analytic work product development, from the identification of key business questions through data collection and ETL, and from…",data,,Pay information not provided,,,,,,https://www.indeed.com/addlLoc/redirect?tk=1idqrf96jkgq5800&jk=ccba9495ce85e342&dest=%2Fjobs%3Fq%3Ddata%2Bscientist%26l%3DUnited%2BStates%26grpKey%3DoAEB8gcFdG5mZWy4D9ofqhAiCglub3JtdGl0bGUaFXNlbmlvciBkYXRhIHNjaWVudGlzdA%253D%253D,View similar jobs with this employer,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=5434bf7b2aeff731&bb=Xzl0mvAVCBVx9Mwss5JfPAFVqed0i_cQ3yYXM3by4qcdALylVL2LIgS7G9lr6kQdkgjkrvnfWEYgcVdUuvlT1GPEeBwzd6rp0xyTf24N2290XCop4yI-71HWa759QuLE&xkcb=SoBP67M356-y4_xMyR0JbzkdCdPP&fccid=84a811256879534a&vjs=3,Senior Data Scientist,JM Family Enterprises,,"Hybrid work in Deerfield Beach, FL",Full-time,Stay updated on the latest advancements in machine learning and data science.,data,,Pay information not provided,,,,,,,,,,,,,,,,,,,,,,,,Develop advanced machine learning and statistical models to solve complex business…,,,,
https://www.indeed.com/rc/clk?jk=74b870d750a4a496&bb=Xzl0mvAVCBVx9Mwss5JfPPSd4-eaZdFvGNu0J9buJ7_DTACY0sxQ2dCOYhSxc2NzT7tp7KeJ8QVgLH5GY3QaA6pOSHjTMYPyHFskCGBZ5LmugR9mfnEhNbiy5knFGCw7&xkcb=SoD767M356-y4_xMyR0IbzkdCdPP&fccid=ce32117188e7c0d5&vjs=3,Data Scientist/ML Architect,ECCLESIASTES INC,,"Newark, DE 19713",,A cornerstone of this roadmap is the acceleration of its data transformation and of the adoption of artificial intelligence (AI) and machine learning (ML)…,data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=b62d75fa983602d4&bb=Xzl0mvAVCBVx9Mwss5JfPObecH9U6RL4BiyBDWWbuG7wJEJGQGhdOgocl-Agp4Dl_O3_pVepbuteXd1MrJ11_CMNFlw7q7sBpmwuJi4qsJ7zZL-ySt7igrMbO_vv_W6J&xkcb=SoB167M356-y4_xMyR0PbzkdCdPP&fccid=307f6f9a5937e783&vjs=3,Data Scientist III,Western National Group & Umialik Insurance,,"Edina, MN 55435 
(Pentagon area)",,Creates project plans for developing new predictive model(s) and ensures the team follows the project plan as intended.,,,,,,,,,,,,,,,,,,,,,,,,,,(Pentagon area),,,,,
,,,,,,,,,,,,,,,,,,,Strengthen your profile,Save,Skip,,,Do you have this skill: Communication skills?,Communication skills,*,Yes,No,We'll use this to show jobs you may be qualified for.,,,,,,,,
https://www.indeed.com/rc/clk?jk=dde5eb6b56ef3004&bb=Xzl0mvAVCBVx9Mwss5JfPD2m0KpOeiu1Y0MESbXDDlSJt4Lk9hkYWQNG8ekcg-oMhFEL0HOML66x5KaqMOnVfwvlj1pIXHybH6K3TKXX1s8XLTIe6udATkkPW7cP_xlr&xkcb=SoDB67M356-y4_xMyR0ObzkdCdPP&fccid=8508f0a36ea0213b&vjs=3,Data Scientist- Continuous Improvement,Dallas County Community College District,,"Dallas, TX 75215 
(Cedars area)","From $95,000 a year",Data mining or extracting usable data from valuable data sources.,data,data,,Full-time,,,,,,,,,,,,,,,,,,,,data,,(Cedars area),Proficiency in handling imperfections in data is an important aspect of a data scientist job…,data,scientist,,
https://www.indeed.com/rc/clk?jk=42cbd590c9b2263c&bb=Xzl0mvAVCBVx9Mwss5JfPPC0bsf83E1lh2EGnaK9BBtjLipw21774bf6gbqUAjiao70MlMikq-loytF1wXPbBBZeXuH5WkT8NnMW_vlRGPeQHX60t8pZnHjbHCi0VrHD&xkcb=SoBc67M356-y4_xMyR0NbzkdCdPP&fccid=2b6df1e2d84b60b6&vjs=3,Exploitation Specialist - Data Scientist Senior,Solis Applied Science,,"Tampa, FL 33608",Full-time,At least six years’ experience with applied data processing and scientific analysis of large datasets.,data,,Pay information not provided,,,,Easily apply,,https://www.indeed.com/addlLoc/redirect?tk=1idqrf96jkgq5800&jk=42cbd590c9b2263c&dest=%2Fjobs%3Fq%3Ddata%2Bscientist%26l%3DUnited%2BStates%26grpKey%3DoAEB8gcFdG5mZWy4D-eTiTiqEBsKCW5vcm10aXRsZRoOZGF0YSBzY2llbnRpc3Q%253D,View similar jobs with this employer,,,,,,,,,,,,,,,,,"Demonstrate knowledge of programming languages (e.g.,…",,,,
https://www.indeed.com/rc/clk?jk=2f258ce29ac25d7e&bb=Xzl0mvAVCBVx9Mwss5JfPIGulGfJjXux8rzYcmqTYUiDsqSmEUpy18GMOIVE1Wz8VCHQbJo1rfeab2S3oDh7TP7e1-sxycHUxIlguzabRsMh9FNR0wWJ09TgSm5vMbHp&xkcb=SoDo67M356-y4_xMyR0MbzkdCdPP&fccid=e4c6a8c0c5c093b0&vjs=3,"Principal Data Scientist, Mortgage Sales & Strategy Analytics",Citizens,,"Columbus, OH 43219",Full-time,Citizens’ Enterprise Data & Analytics (ED&A) organization is seeking an experienced Data Scientist to provide analytics leadership related to Mortgage sales and…,Data,Data,Pay information not provided,,,,,,,,,,,,,,,,,,,,,Scientist,,,,,,,
https://www.indeed.com/rc/clk?jk=1bef558d0031d628&bb=Xzl0mvAVCBVx9Mwss5JfPO68HtF5GLGlmImQjOgqZuI-wP3fBTybiZ21rygQN4utQMW-cqXNexICuuoUuUB036iud7nKA2kOWtiio41FyuaoeC8eaIeL80wHMJAXRucEHyTnD9jqVAg%3D&xkcb=SoAB67M356-y4_xMyR0DbzkdCdPP&fccid=c4a050a070778e11&cmp=MOMENTUM&ti=Data+Scientist&vjs=3,Data Scientist,MOMENTUM,,"Tysons Corner, VA","$150,000 - $175,000 a year","The Data Scientist will work directly with data scientists, software engineers, and subject matter experts in the definition of new analytics capabilities able…",Data,Scientist,,Full-time,8 hour shift,,Easily apply,,,,,,,,,,,,,,,,,data,,,,scientists,,,
https://www.indeed.com/rc/clk?jk=ea3967188b1b5f54&bb=Xzl0mvAVCBVx9Mwss5JfPFyo2PacBLzl4nloE8ZNtU_LJolkMn3HJp1_RQU6Fzxoc3lVPbkiHb29LNcmyFMm1sBI5OV3xR2FWWUgOhYLm1BP9mf4rid93rD2cYUoBUEB&xkcb=SoC167M356-y4_xMyR0CbzkdCdPP&fccid=a2d73c35a493bbac&vjs=3,Data Scientist,"Veros Credit, LLC",,"Santa Ana, CA 92706","$95,000 - $115,000 a year","The ideal candidate will have 1 to 3 years of experience in the financial services sector, with hands on demonstrable experience in machine learning and working…",,,,Full-time,,,Easily apply,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=ae98ca4dce335a30&bb=Xzl0mvAVCBVx9Mwss5JfPIW38jW0T8TH8T5ENmgL3FOZUQXoTd_6S0LVpsR5Wp8elPWfV2Mi1FVDxyatUmq-nuMYSEVlTQny3dLnGoUEgurZWGakJovfLQ%3D%3D&xkcb=SoAo67M356-y4_xMyR0BbzkdCdPP&fccid=27f0e306654a993b&vjs=3,Data Scientist: (Senior) (2024-0138),Acclaim Technical Services,,"McLean, VA 22102",Full-time,"The Data Scientist will leverage automation and machine learning to manage data, predict scenarios and make recommendations.",Data,Scientist,Pay information not provided,,,,Easily apply,,,,,,,,,,,,,,,,,data,,,,,,,
https://www.indeed.com/rc/clk?jk=3ab1a696a084d75d&bb=Xzl0mvAVCBVx9Mwss5JfPDmK1LYp0wyxgm_eWEkT7leMqmohom68PNjTiVM-FAftmvca9rjkqPfx28w0tC_LSHnYDxEQLgyBInpnlcCQnc9RUBB86MNxOCB2HNRXXHLt&xkcb=SoCc67M356-y4_xMyR0AbzkdCdPP&fccid=67fbdb0463ba7ad3&vjs=3,"Analyst, Advisory (Real Estate Data Science Analyst)",Altus Group,,"New York, NY 10173",,Improve client deliverables through data visualization.,data,,,,,,,,,,,,,,,,,,,,,,,,,,Requires advanced working knowledge of complex Excel tasks like VBA (Visual Basic for Applications)…,,,,
https://www.indeed.com/rc/clk?jk=e92cd22a60cc5202&bb=Xzl0mvAVCBVx9Mwss5JfPBuMBYXtOA7vK3CBLFnpjtXEKExYS-CvpRttuzrcNmzKAZJuUoytPwLXXJsCg9WNh39x60TvfVLY_53n2mSdlNAoySCISMsyjw%3D%3D&xkcb=SoAS67M356-y4_xMyR0HbzkdCdPP&fccid=7c6a7a753350e467&vjs=3,Data Scientist,Geologics Corporation,,"Falls Church, VA 22042",$65.00 - $88.50 an hour,"Experience collaborating with data and subject matter experts from AI and its customer teams to seek, understand, validate, interpret, and correctly use data…",data,,Typically responds within 1 day,Temp-to-hire,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=b2de0dd24c7d2d4d&bb=Xzl0mvAVCBVx9Mwss5JfPDj4xbeO14iPG78S3g2ovDI9S9XF1-UZN8q-zBPO9jyl00tVOVpMLfDbDgbtoPeBaDyDiewVlM9CAPzz03V42svVDThJBZHTVqfMv_3X4mYR&xkcb=SoCm67M356-y4_xMyR0GbzkdCdPP&fccid=5ea33bbadb821a4d&vjs=3,Data Scientist,Longenecker & Associates,,"Oak Ridge, TN",Full-time,"Knowledge required to perform data analytics that includes statistics, decision sciences, machine learning, reporting technologies, and/or predictive analytics.",data,,Pay information not provided,,,,Easily apply,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=f2497709d101e781&bb=Xzl0mvAVCBVx9Mwss5JfPCTKaeqzAqgCsepvb9r0GScWiknwTUvdk68EAc6isv5XSjnQF9y3SPeNpRcop-zGOAp2ej0W1hufDtr7T7kaJ3dTb0neIlqrfULcYDtpVMWW&xkcb=SoA767M356-y4_xMyR0FbzkdCdPP&fccid=764c8a689b5e0fec&vjs=3,Sr Data Scientist,American Century Investments,,"Kansas City, MO",Full-time,The primary responsibility of the Sr. Data Scientist on the Client Insights and Analysis Team is to work with business decision-makers to identify business…,Data,Scientist,Pay information not provided,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=ea3967188b1b5f54&bb=u6WVaz5SGAZz3HdJRwAcfobvf0nC0Q9t8WlOQXnxvG7KGPZP92Q1bVg7wBr8LZeTybykzV_gnBD2NyfWaGGroM9o9khIy5mmdlKyQAv1NzDJ-ORqotXYqqpildRo_OiM&xkcb=SoBl67M356-yb2y4d50LbzkdCdPP&fccid=a2d73c35a493bbac&vjs=3,Data Scientist,"Veros Credit, LLC",,"Santa Ana, CA 92706","$95,000 - $115,000 a year","The ideal candidate will have 1 to 3 years of experience in the financial services sector, with hands on demonstrable experience in machine learning and working…",,,,Full-time,,,Easily apply,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=ae98ca4dce335a30&bb=u6WVaz5SGAZz3HdJRwAcftupnsSX-Iy63Dykzaj0R8I6d1OiNqmZGd7kD6fgc3rRxjBgansM8EO-vfhf2x6dA9S1kDGqHAMcT40O3R2tcHZNokcifJUIzw%3D%3D&xkcb=SoDR67M356-yb2y4d50KbzkdCdPP&fccid=27f0e306654a993b&vjs=3,Data Scientist: (Senior) (2024-0138),Acclaim Technical Services,,"McLean, VA 22102",Full-time,"The Data Scientist will leverage automation and machine learning to manage data, predict scenarios and make recommendations.",Data,Scientist,Pay information not provided,,,,Easily apply,,,,,,,,,,,,,,,,,data,,,,,,,
https://www.indeed.com/rc/clk?jk=3ab1a696a084d75d&bb=u6WVaz5SGAZz3HdJRwAcfs__et7nYesAgNYJDAGi257PspYDg1okr1ECITo6JuJxICeT2Ko6pgcIz7nQO08WdGOxgCOVLbQK4XoCZZg6fJOh-UP22ylAJw70teIt_suP&xkcb=SoBM67M356-yb2y4d50JbzkdCdPP&fccid=67fbdb0463ba7ad3&vjs=3,"Analyst, Advisory (Real Estate Data Science Analyst)",Altus Group,,"New York, NY 10173",,Improve client deliverables through data visualization.,data,,,,,,,,,,,,,,,,,,,,,,,,,,Requires advanced working knowledge of complex Excel tasks like VBA (Visual Basic for Applications)…,,,,
https://www.indeed.com/rc/clk?jk=e92cd22a60cc5202&bb=u6WVaz5SGAZz3HdJRwAcftSKa8jQreP4diU-_C0252pBQblUhRYPW6IjBI1fAO3QE98m3CnXX4495_sEpE9iihu7G33qZ7kMIKTihTU6XUWMSuAi3bmB7g%3D%3D&xkcb=SoD467M356-yb2y4d50IbzkdCdPP&fccid=7c6a7a753350e467&vjs=3,Data Scientist,Geologics Corporation,,"Falls Church, VA 22042",$65.00 - $88.50 an hour,"Experience collaborating with data and subject matter experts from AI and its customer teams to seek, understand, validate, interpret, and correctly use data…",data,,Typically responds within 1 day,Temp-to-hire,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=b2de0dd24c7d2d4d&bb=u6WVaz5SGAZz3HdJRwAcfqSfXWJoykAO5ajgV3rFB9PK9yGT4eYIFmZCd3zJJssZeusD-E0rkk8Zx_hU0KjyrBN_kkCe4ZCgc-9USnLi8dy_jZgepxbL8-phSNLsrwre&xkcb=SoB267M356-yb2y4d50PbzkdCdPP&fccid=5ea33bbadb821a4d&vjs=3,Data Scientist,Longenecker & Associates,,"Oak Ridge, TN",Full-time,"Knowledge required to perform data analytics that includes statistics, decision sciences, machine learning, reporting technologies, and/or predictive analytics.",data,,Pay information not provided,,,,Easily apply,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Strengthen your profile,Save,Skip,,,Do you have this skill: Communication skills?,Communication skills,*,Yes,No,We'll use this to show jobs you may be qualified for.,,,,,,,,
https://www.indeed.com/rc/clk?jk=f2497709d101e781&bb=u6WVaz5SGAZz3HdJRwAcfqFtO7geCMxhHSwp83XB6t-DJjvfbVmjtAZDeq1Iizq3i9AzEMCKjKvGIbLFCA5WYgyWA_N2JYYaTIQO8ZoG8BnNy1rohRZAqVrCQJI5zNjn&xkcb=SoDC67M356-yb2y4d50ObzkdCdPP&fccid=764c8a689b5e0fec&vjs=3,Sr Data Scientist,American Century Investments,,"Kansas City, MO",Full-time,The primary responsibility of the Sr. Data Scientist on the Client Insights and Analysis Team is to work with business decision-makers to identify business…,Data,Scientist,Pay information not provided,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=9a55850a62df935d&bb=u6WVaz5SGAZz3HdJRwAcfrXSGDs9FatWn6NUlXZTwte5hDdP6C9cDuv1odeYey4Y_GJE1NoJZjLjTdo-okUOHSP1UrmQdTTL52sEluviuUB-GdYxG39gbA%3D%3D&xkcb=SoBf67M356-yb2y4d50NbzkdCdPP&fccid=126e3afd205caa95&vjs=3,"Scientist III, Data Sciences",Thermo Fisher Scientific,,"Waltham, MA 02451",Full-time,Keep data separated and secure across through multiple data centers and AWS regions.,data,data,Pay information not provided,"Monday to Friday
+1",,+1,,,,,,,,,,,,,,,,,,data,,,DUTIES: • Develop scalable data pipelines and builds out new API…,,,,
https://www.indeed.com/rc/clk?jk=5ecf69977a0e35e3&bb=u6WVaz5SGAZz3HdJRwAcfoJ6YSY1O3ChcDPlAjEo7s-L31S-BajsmTXmO_YrL2XgnjF5TSVkEjWf7nz3JshNtDKxp8jZCkGH4pJfz5YAoqjgm5SRC91-De6qPd8O88aS&xkcb=SoDr67M356-yb2y4d50MbzkdCdPP&fccid=6b4d8589813ead16&vjs=3,AI Data Scientist,Brown Brothers Harriman,,"Philadelphia, PA",Full-time,Lead initiatives to enhance our data analytics capabilities with a focus on predictive & prescriptive analytics through Machine Learning.,data,,Pay information not provided,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=7ffee0fcedf33274&bb=u6WVaz5SGAZz3HdJRwAcfkdoZs3pH7n4gIoWqB-QUtWdn7vGYWuJVyzz7EJ4H-gc4TPVwWF6JJWoXpdXeQkDxz3R7E-DnTlhmYEYq6JxK3xm5wsioBy47vOp3-13pdrf&xkcb=SoAC67M356-yb2y4d50DbzkdCdPP&fccid=96acd29be6ef49ba&vjs=3,Sr Digital Marketing Data Analyst - Paid Search,RiseIT Solutions,,"Orlando, FL","$70,000 a year","Strong analytical skills, including the ability to assess data and draw key consumer, brand, and competitive insights.",data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=3828e69edd79ec4e&bb=u6WVaz5SGAZz3HdJRwAcfsOgSAkLxuX9EHHdanS7nr8o2TFVMUJqlDJc6XQFIe4sRDgH0RmhkmhqHduhJdVmLNG_EEuqJTXZ-7IYy_LXkPI3hGIQoNqA41akHg97apR1&xkcb=SoC267M356-yb2y4d50CbzkdCdPP&fccid=f7b4fcc3fc83b5ad&vjs=3,Data Scientist,Colsh Consultants,,Tennessee,,"Understanding of machine learning algorithms, e.g., linear regression, QDA, etc.",,,Pay information not provided,,,,,,https://www.indeed.com/addlLoc/redirect?tk=1idqrfd52iudf85s&jk=3828e69edd79ec4e&dest=%2Fjobs%3Fq%3Ddata%2Bscientist%26l%3DUnited%2BStates%26grpKey%3DoAEB8gcFdG5mZWy4D6Smqi-qEBsKCW5vcm10aXRsZRoOZGF0YSBzY2llbnRpc3Q%253D,View similar jobs with this employer,,,,,,,,,,,,,,,,,Ability to think strategically and translate plans into phased actions in a…,,,,
https://www.indeed.com/rc/clk?jk=4644d058fe662dc3&bb=u6WVaz5SGAZz3HdJRwAcfpNOfDt_GiB-VsCtgpnSg04WJCUIAaKIEIHq-ERDFMBoS66KobqeqxkRixX0dqpNe-aFUFSbN3PGVoZko-oYGCDfIdJ0MNOsvGKNteJH09pV&xkcb=SoAr67M356-yb2y4d50BbzkdCdPP&fccid=783ea33155cc05ef&vjs=3,Data Scientist - Senior,Celestar Corporation,,"Redstone Arsenal, AL",Full-time,Provide expertise in machine learning and data science: (1) rapidly prototype machine learning (classical and deep learning) models addressing various problems…,data,,Pay information not provided,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=8f490fb4c2980c41&bb=u6WVaz5SGAZz3HdJRwAcfu2vNPs6Kd2X29BgIi7Leyn4p-2c0y3QSzGbR90AeAWr9OlsWGPKpDLdtCvHdQ9OwmofoieiiD7-c0aoHC13Da8sm4o0TXFn8iKWGCVRi6P4&xkcb=SoCf67M356-yb2y4d50AbzkdCdPP&fccid=bc3966bdc53378b0&vjs=3,Data Scientist/Business Analytics Computer & Information Research Scientist-SME,RWD Consulting,,"Frederick, MD 21702",,"Predictive logistics is an advanced logistics management approach that leverages data analytics, machine learning, and AI to forecast and optimize various…",data,,Pay information not provided,,,,Easily apply,,,,,,,,,,,,,,,,,,,,,,,,
